real_in,imag_in,real_out,imag_out
4.411525e-03,-2.385726e-03,2.926830e-01,2.529059e-01
2.548540e-03,-3.980925e-03,3.558867e-01,8.020360e-02
-1.926023e-04,-5.115375e-03,3.609607e-01,-1.408820e-01
-3.622041e-03,-5.697826e-03,3.062628e-01,-3.947381e-01
-7.456078e-03,-5.689718e-03,1.965421e-01,-6.601731e-01
-1.134939e-02,-5.099077e-03,4.213559e-02,-9.129044e-01
-1.493158e-02,-3.987723e-03,-1.416556e-01,-1.128753e+00
-1.785061e-02,-2.468490e-03,-3.356432e-01,-1.286613e+00
-1.981455e-02,-6.696799e-04,-5.210743e-01,-1.370834e+00
-2.060707e-02,1.246546e-03,-6.811697e-01,-1.373124e+00
-2.012076e-02,3.107768e-03,-8.022896e-01,-1.292289e+00
-1.837095e-02,4.743049e-03,-8.728960e-01,-1.132986e+00
-1.549545e-02,5.997032e-03,-8.842106e-01,-9.065448e-01
-1.175596e-02,6.741508e-03,-8.335049e-01,-6.326766e-01
-7.477070e-03,6.893559e-03,-7.245281e-01,-3.351667e-01
-3.025672e-03,6.410500e-03,-5.642881e-01,-4.003478e-02
1.233293e-03,5.299601e-03,-3.632259e-01,2.265415e-01
4.977772e-03,3.620565e-03,-1.352496e-01,4.421593e-01
7.940959e-03,1.466138e-03,1.044924e-01,5.899291e-01
9.952962e-03,-1.010853e-03,3.397281e-01,6.616324e-01
1.095224e-02,-3.620713e-03,5.548872e-01,6.582351e-01
1.098831e-02,-6.152402e-03,7.364084e-01,5.891454e-01
1.021271e-02,-8.390992e-03,8.736075e-01,4.708760e-01
8.862678e-03,-1.013450e-02,9.592868e-01,3.254335e-01
7.213195e-03,-1.121971e-02,9.901738e-01,1.766693e-01
5.547389e-03,-1.153440e-02,9.668043e-01,4.761015e-02
4.117023e-03,-1.103331e-02,8.933995e-01,-4.253125e-02
3.113005e-03,-9.742855e-03,7.772613e-01,-8.065879e-02
2.652331e-03,-7.744508e-03,6.272780e-01,-6.039768e-02
2.743319e-03,-5.199538e-03,4.545672e-01,1.539471e-02
3.302442e-03,-2.325648e-03,2.717747e-01,1.354602e-01
4.171781e-03,6.197144e-04,9.246658e-02,2.817978e-01
5.146044e-03,3.363106e-03,-6.990170e-02,4.321828e-01
5.992410e-03,5.648937e-03,-2.040064e-01,5.628357e-01
6.476557e-03,7.254468e-03,-3.014389e-01,6.509136e-01
6.406910e-03,8.016277e-03,-3.570849e-01,6.779231e-01
5.670269e-03,7.847490e-03,-3.687792e-01,6.325877e-01
4.255580e-03,6.749431e-03,-3.369614e-01,5.127953e-01
2.249994e-03,4.819993e-03,-2.652689e-01,3.258363e-01
-1.687243e-04,2.242529e-03,-1.606823e-01,8.801696e-02
-2.752986e-03,-7.276716e-04,-3.356357e-02,-1.765795e-01
-5.215659e-03,-3.789150e-03,1.032166e-01,-4.388502e-01
-7.263916e-03,-6.621419e-03,2.356882e-01,-6.686313e-01
-8.631463e-03,-8.907920e-03,3.501703e-01,-8.382549e-01
-9.115707e-03,-1.038565e-02,4.355649e-01,-9.258881e-01
-8.610037e-03,-1.086348e-02,4.830996e-01,-9.179693e-01
-7.127895e-03,-1.024113e-02,4.859918e-01,-8.111041e-01
-4.809740e-03,-8.520160e-03,4.396693e-01,-6.129716e-01
-1.911894e-03,-5.807652e-03,3.427010e-01,-3.421956e-01
1.224873e-03,-2.315705e-03,1.987325e-01,-2.700790e-02
4.216417e-03,1.663234e-03,1.682023e-02,2.972925e-01
6.682167e-03,5.787906e-03,-1.897221e-01,5.931431e-01
8.285718e-03,9.700670e-03,-4.054816e-01,8.262805e-01
8.749410e-03,1.305667e-02,-6.157590e-01,9.678784e-01
7.908864e-03,1.556702e-02,-8.075411e-01,9.976078e-01
5.736308e-03,1.701688e-02,-9.686681e-01,9.066460e-01
2.363092e-03,1.728538e-02,-1.087903e+00,6.987927e-01
-1.933014e-03,1.636170e-02,-1.155701e+00,3.899888e-01
-6.786049e-03,1.435251e-02,-1.166820e+00,6.901679e-03
-1.174565e-02,1.146497e-02,-1.121253e+00,-4.135691e-01
-1.634511e-02,7.983555e-03,-1.024491e+00,-8.298947e-01
-2.014855e-02,4.227348e-03,-8.850055e-01,-1.201336e+00
-2.279231e-02,5.150614e-04,-7.131845e-01,-1.491913e+00
-2.402418e-02,-2.832144e-03,-5.248913e-01,-1.676842e+00
-2.370824e-02,-5.538681e-03,-3.379033e-01,-1.745860e+00
-2.188094e-02,-7.396709e-03,-1.655699e-01,-1.698350e+00
-1.876167e-02,-8.303422e-03,-1.602400e-02,-1.537490e+00
-1.470775e-02,-8.259781e-03,1.026820e-01,-1.278036e+00
-1.015754e-02,-7.333900e-03,1.797901e-01,-9.502065e-01
-5.592756e-03,-5.677250e-03,2.080511e-01,-5.925427e-01
-1.487631e-03,-3.510896e-03,1.876364e-01,-2.446018e-01
1.744555e-03,-1.087607e-03,1.237433e-01,5.580707e-02
3.793328e-03,1.341844e-03,2.439854e-02,2.778008e-01
4.474252e-03,3.546788e-03,-1.003686e-01,4.006315e-01
3.746751e-03,5.349464e-03,-2.401300e-01,4.152251e-01
1.723017e-03,6.633708e-03,-3.842654e-01,3.246463e-01
-1.338698e-03,7.355866e-03,-5.224328e-01,1.440539e-01
-5.064440e-03,7.541940e-03,-6.452855e-01,-1.007455e-01
-9.030149e-03,7.263283e-03,-7.450494e-01,-3.779836e-01
-1.278944e-02,6.645246e-03,-8.172101e-01,-6.529886e-01
-1.592811e-02,5.833334e-03,-8.593296e-01,-8.930985e-01
-1.810165e-02,4.969650e-03,-8.701909e-01,-1.070909e+00
-1.906669e-02,4.176668e-03,-8.510636e-01,-1.166881e+00
-1.872452e-02,3.544443e-03,-8.053303e-01,-1.171884e+00
-1.712511e-02,3.122105e-03,-7.365100e-01,-1.086420e+00
-1.445964e-02,2.913452e-03,-6.487578e-01,-9.206557e-01
-1.102852e-02,2.876562e-03,-5.479891e-01,-6.941097e-01
-7.204770e-03,2.930187e-03,-4.400231e-01,-4.331588e-01
-3.395176e-03,2.981428e-03,-3.300875e-01,-1.683042e-01
-2.484669e-06,2.922166e-03,-2.227052e-01,6.851974e-02
2.621001e-03,2.659236e-03,-1.223291e-01,2.487975e-01
4.209026e-03,2.127961e-03,-3.303168e-02,3.511667e-01
4.607241e-03,1.303974e-03,4.169936e-02,3.634206e-01
3.784431e-03,2.221117e-04,9.817742e-02,2.833696e-01
1.838433e-03,-1.037195e-03,1.332523e-01,1.189332e-01
-1.022197e-03,-2.352735e-03,1.442582e-01,-1.128349e-01
-4.503442e-03,-3.575383e-03,1.290889e-01,-3.873560e-01
-8.259717e-03,-4.547027e-03,8.661531e-02,-6.754262e-01
-1.193348e-02,-5.124068e-03,1.730752e-02,-9.473502e-01
-1.517715e-02,-5.184827e-03,-7.644512e-02,-1.175511e+00
-1.769364e-02,-4.655145e-03,-1.896834e-01,-1.337137e+00
-1.926568e-02,-3.514553e-03,-3.166177e-01,-1.417253e+00
-1.977334e-02,-1.797895e-03,-4.518369e-01,-1.409735e+00
-1.919165e-02,3.984722e-04,-5.887015e-01,-1.315338e+00
-1.760835e-02,2.927666e-03,-7.193341e-01,-1.142034e+00
-1.519681e-02,5.609475e-03,-8.359380e-01,-9.048678e-01
-1.219443e-02,8.246357e-03,-9.317292e-01,-6.248507e-01
-8.876008e-03,1.064217e-02,-1.001041e+00,-3.263027e-01
-5.513113e-03,1.263024e-02,-1.039935e+00,-3.345113e-02
-2.373764e-03,1.406436e-02,-1.046114e+00,2.302504e-01
3.069920e-04,1.484547e-02,-1.019987e+00,4.447463e-01
2.345944e-03,1.492863e-02,-9.644873e-01,5.954301e-01
3.620164e-03,1.432643e-02,-8.845879e-01,6.737666e-01
4.058558e-03,1.311291e-02,-7.874243e-01,6.765753e-01
3.672130e-03,1.139684e-02,-6.801643e-01,6.070457e-01
2.530508e-03,9.315096e-03,-5.697375e-01,4.733294e-01
7.530637e-04,7.019731e-03,-4.627471e-01,2.874230e-01
-1.510319e-03,4.662518e-03,-3.652576e-01,6.381984e-02
-4.115677e-03,2.371822e-03,-2.821835e-01,-1.831930e-01
-6.892371e-03,2.598193e-04,-2.168988e-01,-4.380255e-01
-9.672644e-03,-1.588572e-03,-1.708630e-01,-6.857228e-01
-1.230081e-02,-3.116183e-03,-1.437374e-01,-9.133999e-01
-1.464031e-02,-4.293129e-03,-1.334118e-01,-1.110764e+00
-1.657384e-02,-5.120171e-03,-1.358135e-01,-1.269787e+00
-1.801159e-02,-5.610354e-03,-1.467065e-01,-1.384856e+00
-1.889146e-02,-5.782791e-03,-1.627770e-01,-1.452972e+00
-1.918328e-02,-5.659208e-03,-1.817653e-01,-1.473515e+00
-1.889079e-02,-5.259116e-03,-2.024093e-01,-1.447525e+00
-1.804541e-02,-4.582872e-03,-2.252346e-01,-1.376694e+00
-1.671146e-02,-3.635924e-03,-2.514469e-01,-1.264383e+00
-1.497871e-02,-2.423909e-03,-2.831880e-01,-1.116042e+00
-1.295165e-02,-9.632435e-04,-3.228156e-01,-9.388667e-01
-1.074760e-02,7.124852e-04,-3.719415e-01,-7.414871e-01
-8.515133e-03,2.563258e-03,-4.320208e-01,-5.348233e-01
-6.382669e-03,4.514952e-03,-5.019417e-01,-3.299869e-01
-4.465502e-03,6.470803e-03,-5.783564e-01,-1.380630e-01
-2.850804e-03,8.314691e-03,-6.559410e-01,3.104662e-02
-1.592566e-03,9.919290e-03,-7.277863e-01,1.694776e-01
-7.302217e-04,1.115513e-02,-7.863949e-01,2.705874e-01
-2.470748e-04,1.190194e-02,-8.236383e-01,3.314886e-01
-8.502389e-05,1.206646e-02,-8.317267e-01,3.530380e-01
-1.504632e-04,1.159759e-02,-8.043985e-01,3.396972e-01
-3.229796e-04,1.049705e-02,-7.378847e-01,2.993157e-01
-4.612999e-04,8.816770e-03,-6.310640e-01,2.427473e-01
-4.318515e-04,6.664663e-03,-4.865626e-01,1.821760e-01
-1.220400e-04,4.195988e-03,-3.110289e-01,1.298662e-01
5.410941e-04,1.601341e-03,-1.149710e-01,9.660816e-02
1.579156e-03,-9.111812e-04,8.804458e-02,9.032487e-02
2.968467e-03,-3.137215e-03,2.830552e-01,1.157005e-01
4.628949e-03,-4.892482e-03,4.549435e-01,1.730658e-01
6.430891e-03,-6.035582e-03,5.901369e-01,2.581495e-01
8.206562e-03,-6.484642e-03,6.780809e-01,3.624556e-01
9.764556e-03,-6.228547e-03,7.122834e-01,4.739101e-01
1.090911e-02,-5.329726e-03,6.909364e-01,5.779207e-01
1.148284e-02,-3.916443e-03,6.174868e-01,6.601343e-01
1.137502e-02,-2.171202e-03,5.004325e-01,7.075787e-01
1.053570e-02,-3.132736e-04,3.526125e-01,7.099691e-01
8.983930e-03,1.427042e-03,1.898606e-01,6.610788e-01
6.817389e-03,2.841433e-03,2.910655e-02,5.604299e-01
4.211037e-03,3.754594e-03,-1.125355e-01,4.139500e-01
1.395830e-03,4.051901e-03,-2.200241e-01,2.334358e-01
-1.369921e-03,3.688698e-03,-2.821338e-01,3.500452e-02
-3.827892e-03,2.699588e-03,-2.929974e-01,-1.626848e-01
-5.732051e-03,1.217188e-03,-2.538069e-01,-3.391008e-01
-6.896019e-03,-5.768594e-04,-1.710496e-01,-4.757845e-01
-7.207151e-03,-2.457291e-03,-5.620280e-02,-5.581867e-01
-6.642306e-03,-4.184266e-03,7.556926e-02,-5.772117e-01
-5.273624e-03,-5.528897e-03,2.069307e-01,-5.303490e-01
-3.266185e-03,-6.283194e-03,3.191099e-01,-4.219901e-01
-8.622452e-04,-6.309912e-03,3.952950e-01,-2.636803e-01
1.645869e-03,-5.550116e-03,4.223808e-01,-7.301258e-02
3.951626e-03,-4.029510e-03,3.924477e-01,1.285707e-01
5.766508e-03,-1.858214e-03,3.038549e-01,3.180983e-01
6.835844e-03,7.671197e-04,1.619513e-01,4.723738e-01
6.995732e-03,3.597963e-03,-2.173760e-02,5.723322e-01
6.179272e-03,6.356668e-03,-2.307359e-01,6.047674e-01
4.427091e-03,8.773173e-03,-4.457772e-01,5.638381e-01
1.881091e-03,1.061292e-02,-6.468733e-01,4.516192e-01
-1.236050e-03,1.167298e-02,-8.138089e-01,2.769116e-01
-4.618868e-03,1.183879e-02,-9.296074e-01,5.629505e-02
-7.927271e-03,1.108524e-02,-9.822364e-01,-1.882708e-01
-1.082416e-02,9.483086e-03,-9.660651e-01,-4.321609e-01
-1.301501e-02,7.190733e-03,-8.825014e-01,-6.509290e-01
-1.427916e-02,4.421889e-03,-7.388488e-01,-8.231902e-01
-1.448013e-02,1.439767e-03,-5.480688e-01,-9.317473e-01
-1.358782e-02,-1.476248e-03,-3.274131e-01,-9.655438e-01
-1.168001e-02,-4.061147e-03,-9.664065e-02,-9.208959e-01
-8.933218e-03,-6.091721e-03,1.239316e-01,-8.019281e-01
-5.605008e-03,-7.407940e-03,3.154542e-01,-6.203204e-01
-1.996052e-03,-7.937770e-03,4.633268e-01,-3.937716e-01
1.582661e-03,-7.695260e-03,5.585107e-01,-1.438371e-01
4.844115e-03,-6.774518e-03,5.982432e-01,1.067722e-01
7.556071e-03,-5.332773e-03,5.858858e-01,3.370690e-01
9.566926e-03,-3.566717e-03,5.299753e-01,5.304349e-01
1.081520e-02,-1.700998e-03,4.435361e-01,6.757775e-01
1.133238e-02,4.687316e-05,3.419658e-01,7.683927e-01
